Komoditas,TGl,Harga
Bawang Putih Kating,21/04/21,28706
Bawang Putih Kating,22/04/21,29205
Bawang Putih Kating,23/04/21,28927
Bawang Putih Kating,24/04/21,
Bawang Putih Kating,25/04/21,
Bawang Putih Kating,26/04/21,29180
Bawang Putih Kating,27/04/21,29092
Bawang Putih Kating,28/04/21,28975
Bawang Putih Kating,29/04/21,29186
Bawang Putih Kating,30/04/21,29065
Bawang Putih Kating,01/05/21,
Bawang Putih Kating,02/05/21,
Bawang Putih Kating,03/05/21,29250
Bawang Putih Kating,04/05/21,29220
Bawang Putih Kating,05/05/21,29014
Bawang Putih Kating,06/05/21,29394
Bawang Putih Kating,07/05/21,29120
Bawang Putih Kating,08/05/21,
Bawang Putih Kating,09/05/21,
Bawang Putih Kating,10/05/21,29529
Bawang Putih Kating,11/05/21,29100
Bawang Putih Kating,12/05/21,31908
Bawang Putih Kating,13/05/21,
Bawang Putih Kating,14/05/21,33000
Bawang Putih Kating,15/05/21,31067
Bawang Putih Kating,16/05/21,31830
Bawang Putih Kating,17/05/21,29409
Bawang Putih Kating,18/05/21,29663
Bawang Putih Kating,19/05/21,29646
Bawang Putih Kating,20/05/21,28804
Bawang Putih Kating,21/05/21,28987
Bawang Putih Kating,22/05/21,
Bawang Putih Kating,23/05/21,
Bawang Putih Kating,24/05/21,29021
Bawang Putih Kating,25/05/21,29014
Bawang Putih Kating,26/05/21,
Bawang Putih Kating,27/05/21,29031
Bawang Putih Kating,28/05/21,28767
Bawang Putih Kating,29/05/21,
Bawang Putih Kating,30/05/21,
Bawang Putih Kating,31/05/21,29175
Bawang Putih Kating,01/06/21,
Bawang Putih Kating,02/06/21,28875
Bawang Putih Kating,03/06/21,29107
Bawang Putih Kating,04/06/21,28889
Bawang Putih Kating,05/06/21,
Bawang Putih Kating,06/06/21,
Bawang Putih Kating,07/06/21,28750
Bawang Putih Kating,08/06/21,28755
Bawang Putih Kating,09/06/21,28894
Bawang Putih Kating,10/06/21,28917
Bawang Putih Kating,11/06/21,29663
Bawang Putih Kating,12/06/21,
Bawang Putih Kating,13/06/21,
Bawang Putih Kating,14/06/21,29003
Bawang Putih Kating,15/06/21,28935
Bawang Putih Kating,16/06/21,29009
Bawang Putih Kating,17/06/21,29036
Bawang Putih Kating,18/06/21,29080
Bawang Putih Kating,19/06/21,
Bawang Putih Kating,20/06/21,
Bawang Putih Kating,21/06/21,29216
Bawang Putih Kating,22/06/21,29023
Bawang Putih Kating,23/06/21,28937
Bawang Putih Kating,24/06/21,28713
Bawang Putih Kating,25/06/21,28804
Bawang Putih Kating,26/06/21,
Bawang Putih Kating,27/06/21,
Bawang Putih Kating,28/06/21,29123
Bawang Putih Kating,29/06/21,28877
Bawang Putih Kating,30/06/21,28924
Bawang Putih Kating,01/07/21,29000
Bawang Putih Kating,02/07/21,28860
Bawang Putih Kating,03/07/21,
Bawang Putih Kating,04/07/21,
Bawang Putih Kating,05/07/21,28917
Bawang Putih Kating,06/07/21,29030
Bawang Putih Kating,07/07/21,29111
Bawang Putih Kating,08/07/21,29222
Bawang Putih Kating,09/07/21,29224
Bawang Putih Kating,10/07/21,
Bawang Putih Kating,11/07/21,
Bawang Putih Kating,12/07/21,28001
Bawang Putih Kating,13/07/21,29195
