Komoditas,TGl,Harga
Bawang Putih Honan,07/12/21,27450
Bawang Putih Honan,08/12/21,27406
Bawang Putih Honan,09/12/21,27365
Bawang Putih Honan,10/12/21,27321
Bawang Putih Honan,11/12/21,
Bawang Putih Honan,12/12/21,
Bawang Putih Honan,13/12/21,27626
Bawang Putih Honan,14/12/21,27518
Bawang Putih Honan,15/12/21,27521
Bawang Putih Honan,16/12/21,27549
Bawang Putih Honan,17/12/21,27668
Bawang Putih Honan,18/12/21,
Bawang Putih Honan,19/12/21,
Bawang Putih Honan,20/12/21,27850
Bawang Putih Honan,21/12/21,27922
Bawang Putih Honan,22/12/21,27859
Bawang Putih Honan,23/12/21,27898
Bawang Putih Honan,24/12/21,28068
Bawang Putih Honan,25/12/21,
Bawang Putih Honan,26/12/21,
Bawang Putih Honan,27/12/21,28152
Bawang Putih Honan,28/12/21,28118
Bawang Putih Honan,29/12/21,27989
Bawang Putih Honan,30/12/21,28349
Bawang Putih Honan,31/12/21,28309
Bawang Putih Honan,01/01/22,
Bawang Putih Honan,02/01/22,
Bawang Putih Honan,03/01/22,28486
Bawang Putih Honan,04/01/22,28600
Bawang Putih Honan,05/01/22,28640
Bawang Putih Honan,06/01/22,29030
Bawang Putih Honan,07/01/22,28774
Bawang Putih Honan,08/01/22,
Bawang Putih Honan,09/01/22,
Bawang Putih Honan,10/01/22,29057
Bawang Putih Honan,11/01/22,29439
Bawang Putih Honan,12/01/22,29409
Bawang Putih Honan,13/01/22,29861
Bawang Putih Honan,14/01/22,30026
