Komoditas,TGl,Harga
Cabe Rawit Merah,16/04/21,80852
Cabe Rawit Merah,17/04/21,
Cabe Rawit Merah,18/04/21,
Cabe Rawit Merah,19/04/21,74670
Cabe Rawit Merah,20/04/21,72836
Cabe Rawit Merah,21/04/21,71296
Cabe Rawit Merah,22/04/21,69866
Cabe Rawit Merah,23/04/21,66990
Cabe Rawit Merah,24/04/21,
Cabe Rawit Merah,25/04/21,
Cabe Rawit Merah,26/04/21,65255
Cabe Rawit Merah,27/04/21,63445
Cabe Rawit Merah,28/04/21,63515
Cabe Rawit Merah,29/04/21,63131
Cabe Rawit Merah,30/04/21,62234
Cabe Rawit Merah,01/05/21,
Cabe Rawit Merah,02/05/21,
Cabe Rawit Merah,03/05/21,65737
Cabe Rawit Merah,04/05/21,66143
Cabe Rawit Merah,05/05/21,65320
Cabe Rawit Merah,06/05/21,66475
Cabe Rawit Merah,07/05/21,66060
Cabe Rawit Merah,08/05/21,
Cabe Rawit Merah,09/05/21,
Cabe Rawit Merah,10/05/21,72227
Cabe Rawit Merah,11/05/21,73930
Cabe Rawit Merah,12/05/21,74375
Cabe Rawit Merah,13/05/21,
Cabe Rawit Merah,14/05/21,77944
Cabe Rawit Merah,15/05/21,75945
Cabe Rawit Merah,16/05/21,74510
Cabe Rawit Merah,17/05/21,70149
Cabe Rawit Merah,18/05/21,67465
Cabe Rawit Merah,19/05/21,65354
Cabe Rawit Merah,20/05/21,62761
Cabe Rawit Merah,21/05/21,60491
Cabe Rawit Merah,22/05/21,
Cabe Rawit Merah,23/05/21,
Cabe Rawit Merah,24/05/21,57000
Cabe Rawit Merah,25/05/21,55974
Cabe Rawit Merah,26/05/21,
Cabe Rawit Merah,27/05/21,54200
Cabe Rawit Merah,28/05/21,52864
Cabe Rawit Merah,29/05/21,
Cabe Rawit Merah,30/05/21,
Cabe Rawit Merah,31/05/21,52927
Cabe Rawit Merah,01/06/21,
Cabe Rawit Merah,02/06/21,52260
Cabe Rawit Merah,03/06/21,52425
Cabe Rawit Merah,04/06/21,51866
Cabe Rawit Merah,05/06/21,
Cabe Rawit Merah,06/06/21,
Cabe Rawit Merah,07/06/21,52405
Cabe Rawit Merah,08/06/21,52106
Cabe Rawit Merah,09/06/21,51899
Cabe Rawit Merah,10/06/21,50127
Cabe Rawit Merah,11/06/21,51089
Cabe Rawit Merah,12/06/21,
Cabe Rawit Merah,13/06/21,
Cabe Rawit Merah,14/06/21,51923
Cabe Rawit Merah,15/06/21,51475
Cabe Rawit Merah,16/06/21,51274
Cabe Rawit Merah,17/06/21,53487
Cabe Rawit Merah,18/06/21,53675
Cabe Rawit Merah,19/06/21,
Cabe Rawit Merah,20/06/21,
Cabe Rawit Merah,21/06/21,57009
Cabe Rawit Merah,22/06/21,56697
Cabe Rawit Merah,23/06/21,56925
Cabe Rawit Merah,24/06/21,58767
Cabe Rawit Merah,25/06/21,59651
Cabe Rawit Merah,26/06/21,
Cabe Rawit Merah,27/06/21,
Cabe Rawit Merah,28/06/21,63710
Cabe Rawit Merah,29/06/21,65377
Cabe Rawit Merah,30/06/21,67277
Cabe Rawit Merah,01/07/21,67819
Cabe Rawit Merah,02/07/21,67657
Cabe Rawit Merah,03/07/21,
Cabe Rawit Merah,04/07/21,
Cabe Rawit Merah,05/07/21,68212
Cabe Rawit Merah,06/07/21,68619
Cabe Rawit Merah,07/07/21,68635
Cabe Rawit Merah,08/07/21,69470
Cabe Rawit Merah,09/07/21,69513
Cabe Rawit Merah,10/07/21,
Cabe Rawit Merah,11/07/21,
Cabe Rawit Merah,12/07/21,69202
Cabe Rawit Merah,13/07/21,69713
Cabe Rawit Merah,14/07/21,70213
Cabe Rawit Merah,15/07/21,70359
Cabe Rawit Merah,16/07/21,70280
Cabe Rawit Merah,17/07/21,
Cabe Rawit Merah,18/07/21,
Cabe Rawit Merah,19/07/21,70980
Cabe Rawit Merah,20/07/21,
Cabe Rawit Merah,21/07/21,70421
Cabe Rawit Merah,22/07/21,71344
Cabe Rawit Merah,23/07/21,71037
Cabe Rawit Merah,24/07/21,
Cabe Rawit Merah,25/07/21,
Cabe Rawit Merah,26/07/21,66567
Cabe Rawit Merah,27/07/21,65293
Cabe Rawit Merah,28/07/21,63545
Cabe Rawit Merah,29/07/21,62082
Cabe Rawit Merah,30/07/21,59713
Cabe Rawit Merah,31/07/21,
Cabe Rawit Merah,01/08/21,
Cabe Rawit Merah,02/08/21,57170
Cabe Rawit Merah,03/08/21,56447
Cabe Rawit Merah,04/08/21,55779
Cabe Rawit Merah,05/08/21,54257
Cabe Rawit Merah,06/08/21,55475
Cabe Rawit Merah,07/08/21,
Cabe Rawit Merah,08/08/21,
Cabe Rawit Merah,09/08/21,53807
Cabe Rawit Merah,10/08/21,51726
Cabe Rawit Merah,11/08/21,
Cabe Rawit Merah,12/08/21,51182
Cabe Rawit Merah,13/08/21,49963
Cabe Rawit Merah,14/08/21,
Cabe Rawit Merah,15/08/21,
Cabe Rawit Merah,16/08/21,49790
Cabe Rawit Merah,17/08/21,
Cabe Rawit Merah,18/08/21,48524
Cabe Rawit Merah,19/08/21,46004
Cabe Rawit Merah,20/08/21,45397
Cabe Rawit Merah,21/08/21,
Cabe Rawit Merah,22/08/21,
Cabe Rawit Merah,23/08/21,46631
Cabe Rawit Merah,24/08/21,44895
Cabe Rawit Merah,25/08/21,45087
Cabe Rawit Merah,26/08/21,44043
Cabe Rawit Merah,27/08/21,43231
Cabe Rawit Merah,28/08/21,
Cabe Rawit Merah,29/08/21,
Cabe Rawit Merah,30/08/21,40793
Cabe Rawit Merah,31/08/21,41135
Cabe Rawit Merah,01/09/21,41871
Cabe Rawit Merah,02/09/21,41537
Cabe Rawit Merah,03/09/21,40845
Cabe Rawit Merah,04/09/21,
Cabe Rawit Merah,05/09/21,
Cabe Rawit Merah,06/09/21,38946
Cabe Rawit Merah,07/09/21,38374
Cabe Rawit Merah,08/09/21,38838
Cabe Rawit Merah,09/09/21,38115
Cabe Rawit Merah,10/09/21,37362
Cabe Rawit Merah,11/09/21,
Cabe Rawit Merah,12/09/21,
Cabe Rawit Merah,13/09/21,36487
Cabe Rawit Merah,14/09/21,37572
Cabe Rawit Merah,15/09/21,37420
Cabe Rawit Merah,16/09/21,36847
Cabe Rawit Merah,17/09/21,37412
Cabe Rawit Merah,18/09/21,
Cabe Rawit Merah,19/09/21,
Cabe Rawit Merah,20/09/21,36769
Cabe Rawit Merah,21/09/21,36822
Cabe Rawit Merah,22/09/21,37486
Cabe Rawit Merah,23/09/21,37567
Cabe Rawit Merah,24/09/21,37529
Cabe Rawit Merah,25/09/21,
Cabe Rawit Merah,26/09/21,
Cabe Rawit Merah,27/09/21,38379
Cabe Rawit Merah,28/09/21,36448
Cabe Rawit Merah,29/09/21,36542
Cabe Rawit Merah,30/09/21,38114
Cabe Rawit Merah,01/10/21,38332
