Komoditas,TGl,Harga
Gula Pasir,23/03/21,13107
Gula Pasir,24/03/21,13122
Gula Pasir,25/03/21,13111
Gula Pasir,26/03/21,13123
Gula Pasir,27/03/21,
Gula Pasir,28/03/21,
Gula Pasir,29/03/21,13115
Gula Pasir,30/03/21,13116
Gula Pasir,31/03/21,13118
Gula Pasir,01/04/21,13148
Gula Pasir,02/04/21,13000
Gula Pasir,03/04/21,
Gula Pasir,04/04/21,
Gula Pasir,05/04/21,13143
Gula Pasir,06/04/21,13138
Gula Pasir,07/04/21,13139
Gula Pasir,08/04/21,13161
Gula Pasir,09/04/21,13149
Gula Pasir,10/04/21,
Gula Pasir,11/04/21,
Gula Pasir,12/04/21,13152
Gula Pasir,13/04/21,13146
Gula Pasir,14/04/21,13146
Gula Pasir,15/04/21,13108
Gula Pasir,16/04/21,13140
Gula Pasir,17/04/21,
Gula Pasir,18/04/21,
Gula Pasir,19/04/21,13072
Gula Pasir,20/04/21,13078
Gula Pasir,21/04/21,13039
Gula Pasir,22/04/21,13053
Gula Pasir,23/04/21,13058
Gula Pasir,24/04/21,
Gula Pasir,25/04/21,
Gula Pasir,26/04/21,13066
Gula Pasir,27/04/21,13053
Gula Pasir,28/04/21,13053
Gula Pasir,29/04/21,13045
Gula Pasir,30/04/21,13048
Gula Pasir,01/05/21,
Gula Pasir,02/05/21,
Gula Pasir,03/05/21,13057
Gula Pasir,04/05/21,13073
Gula Pasir,05/05/21,13048
Gula Pasir,06/05/21,13046
Gula Pasir,07/05/21,13048
Gula Pasir,08/05/21,
Gula Pasir,09/05/21,
Gula Pasir,10/05/21,13067
Gula Pasir,11/05/21,13074
Gula Pasir,12/05/21,12978
Gula Pasir,13/05/21,
Gula Pasir,14/05/21,13083
Gula Pasir,15/05/21,13044
Gula Pasir,16/05/21,13072
Gula Pasir,17/05/21,13095
Gula Pasir,18/05/21,13073
Gula Pasir,19/05/21,13053
Gula Pasir,20/05/21,13051
Gula Pasir,21/05/21,13033
Gula Pasir,22/05/21,
Gula Pasir,23/05/21,
Gula Pasir,24/05/21,13045
Gula Pasir,25/05/21,13035
Gula Pasir,26/05/21,
Gula Pasir,27/05/21,13028
Gula Pasir,28/05/21,13032
Gula Pasir,29/05/21,
Gula Pasir,30/05/21,
Gula Pasir,31/05/21,13034
Gula Pasir,01/06/21,
Gula Pasir,02/06/21,13035
Gula Pasir,03/06/21,13025
Gula Pasir,04/06/21,13035
Gula Pasir,05/06/21,
Gula Pasir,06/06/21,
Gula Pasir,07/06/21,13022
Gula Pasir,08/06/21,13046
Gula Pasir,09/06/21,13052
Gula Pasir,10/06/21,13045
Gula Pasir,11/06/21,13045
Gula Pasir,12/06/21,
Gula Pasir,13/06/21,
Gula Pasir,14/06/21,13047
Gula Pasir,15/06/21,13048
Gula Pasir,16/06/21,13051
Gula Pasir,17/06/21,13055
Gula Pasir,18/06/21,13062
Gula Pasir,19/06/21,
Gula Pasir,20/06/21,
Gula Pasir,21/06/21,13046
Gula Pasir,22/06/21,13042
Gula Pasir,23/06/21,13041
Gula Pasir,24/06/21,13024
Gula Pasir,25/06/21,13021
Gula Pasir,26/06/21,
Gula Pasir,27/06/21,
Gula Pasir,28/06/21,13025
Gula Pasir,29/06/21,13027
Gula Pasir,30/06/21,13027
Gula Pasir,01/07/21,13021
Gula Pasir,02/07/21,13026
Gula Pasir,03/07/21,
Gula Pasir,04/07/21,
Gula Pasir,05/07/21,13017
Gula Pasir,06/07/21,13023
Gula Pasir,07/07/21,13018
Gula Pasir,08/07/21,13003
Gula Pasir,09/07/21,13011
Gula Pasir,10/07/21,
Gula Pasir,11/07/21,
Gula Pasir,12/07/21,13000
Gula Pasir,13/07/21,12998
Gula Pasir,14/07/21,13014
Gula Pasir,15/07/21,12996
Gula Pasir,16/07/21,12977
Gula Pasir,17/07/21,
Gula Pasir,18/07/21,
Gula Pasir,19/07/21,12970
Gula Pasir,20/07/21,
Gula Pasir,21/07/21,12983
Gula Pasir,22/07/21,12997
Gula Pasir,23/07/21,13020
Gula Pasir,24/07/21,
Gula Pasir,25/07/21,13000
Gula Pasir,26/07/21,13005
Gula Pasir,27/07/21,13014
Gula Pasir,28/07/21,13008
Gula Pasir,29/07/21,13009
Gula Pasir,30/07/21,13027
Gula Pasir,31/07/21,
Gula Pasir,01/08/21,
Gula Pasir,02/08/21,13003
Gula Pasir,03/08/21,12997
Gula Pasir,04/08/21,12998
Gula Pasir,05/08/21,12990
Gula Pasir,06/08/21,13015
Gula Pasir,07/08/21,
Gula Pasir,08/08/21,
Gula Pasir,09/08/21,12974
Gula Pasir,10/08/21,12979
Gula Pasir,11/08/21,
Gula Pasir,12/08/21,12982
Gula Pasir,13/08/21,12965
Gula Pasir,14/08/21,
Gula Pasir,15/08/21,
Gula Pasir,16/08/21,12972
Gula Pasir,17/08/21,
Gula Pasir,18/08/21,12959
Gula Pasir,19/08/21,12974
Gula Pasir,20/08/21,12964
Gula Pasir,21/08/21,
Gula Pasir,22/08/21,
Gula Pasir,23/08/21,12959
Gula Pasir,24/08/21,12978
Gula Pasir,25/08/21,12963
Gula Pasir,26/08/21,12973
Gula Pasir,27/08/21,12958
Gula Pasir,28/08/21,
Gula Pasir,29/08/21,
Gula Pasir,30/08/21,12978
Gula Pasir,31/08/21,12965
Gula Pasir,01/09/21,12953
Gula Pasir,02/09/21,12964
Gula Pasir,03/09/21,12962
Gula Pasir,04/09/21,
Gula Pasir,05/09/21,
Gula Pasir,06/09/21,12951
Gula Pasir,07/09/21,12964
Gula Pasir,08/09/21,12967
Gula Pasir,09/09/21,12963
Gula Pasir,10/09/21,12952
Gula Pasir,11/09/21,
Gula Pasir,12/09/21,
Gula Pasir,13/09/21,12968
Gula Pasir,14/09/21,12963
Gula Pasir,15/09/21,12963
Gula Pasir,16/09/21,12970
Gula Pasir,17/09/21,12962
Gula Pasir,18/09/21,13000
Gula Pasir,19/09/21,
Gula Pasir,20/09/21,12955
Gula Pasir,21/09/21,12937
Gula Pasir,22/09/21,12963
Gula Pasir,23/09/21,12949
Gula Pasir,24/09/21,12948
Gula Pasir,25/09/21,
Gula Pasir,26/09/21,
Gula Pasir,27/09/21,12963
Gula Pasir,28/09/21,12974
Gula Pasir,29/09/21,12929
Gula Pasir,30/09/21,12949
Gula Pasir,01/10/21,12963
Gula Pasir,02/10/21,
Gula Pasir,03/10/21,
Gula Pasir,04/10/21,12959
Gula Pasir,05/10/21,12967
Gula Pasir,06/10/21,12963
Gula Pasir,07/10/21,12960
Gula Pasir,08/10/21,12966
Gula Pasir,09/10/21,
Gula Pasir,10/10/21,
Gula Pasir,11/10/21,12957
Gula Pasir,12/10/21,12959
Gula Pasir,13/10/21,12952
Gula Pasir,14/10/21,12963
Gula Pasir,15/10/21,12961
Gula Pasir,16/10/21,
Gula Pasir,17/10/21,
Gula Pasir,18/10/21,12941
Gula Pasir,19/10/21,12957
Gula Pasir,20/10/21,
Gula Pasir,21/10/21,12955
Gula Pasir,22/10/21,12964
Gula Pasir,23/10/21,
Gula Pasir,24/10/21,
Gula Pasir,25/10/21,12966
Gula Pasir,26/10/21,12997
Gula Pasir,27/10/21,12974
Gula Pasir,28/10/21,12990
Gula Pasir,29/10/21,12977
Gula Pasir,30/10/21,
Gula Pasir,31/10/21,
Gula Pasir,01/11/21,12986
Gula Pasir,02/11/21,12983
Gula Pasir,03/11/21,12991
Gula Pasir,04/11/21,12958
Gula Pasir,05/11/21,13000
Gula Pasir,06/11/21,
Gula Pasir,07/11/21,
Gula Pasir,08/11/21,13017
Gula Pasir,09/11/21,13021
Gula Pasir,10/11/21,13016
Gula Pasir,11/11/21,13006
Gula Pasir,12/11/21,12981
Gula Pasir,13/11/21,
Gula Pasir,14/11/21,
Gula Pasir,15/11/21,12994
Gula Pasir,16/11/21,13013
Gula Pasir,17/11/21,13020
Gula Pasir,18/11/21,13052
Gula Pasir,19/11/21,13071
Gula Pasir,20/11/21,
Gula Pasir,21/11/21,
Gula Pasir,22/11/21,13078
Gula Pasir,23/11/21,13070
Gula Pasir,24/11/21,13067
Gula Pasir,25/11/21,13057
Gula Pasir,26/11/21,13086
Gula Pasir,27/11/21,
Gula Pasir,28/11/21,
Gula Pasir,29/11/21,13092
Gula Pasir,30/11/21,13080
Gula Pasir,01/12/21,13085
Gula Pasir,02/12/21,13076
Gula Pasir,03/12/21,13079
Gula Pasir,04/12/21,
Gula Pasir,05/12/21,
Gula Pasir,06/12/21,13119
Gula Pasir,07/12/21,13102
Gula Pasir,08/12/21,13097
Gula Pasir,09/12/21,13106
Gula Pasir,10/12/21,13122
Gula Pasir,11/12/21,
Gula Pasir,12/12/21,
Gula Pasir,13/12/21,13132
Gula Pasir,14/12/21,13149
Gula Pasir,15/12/21,13151
Gula Pasir,16/12/21,13149
Gula Pasir,17/12/21,13151
Gula Pasir,18/12/21,
Gula Pasir,19/12/21,
Gula Pasir,20/12/21,13168
Gula Pasir,21/12/21,13155
Gula Pasir,22/12/21,13157
Gula Pasir,23/12/21,13172
Gula Pasir,24/12/21,13192
Gula Pasir,25/12/21,
Gula Pasir,26/12/21,
Gula Pasir,27/12/21,13168
Gula Pasir,28/12/21,13178
Gula Pasir,29/12/21,13180
Gula Pasir,30/12/21,13198
Gula Pasir,31/12/21,13206
Gula Pasir,01/01/22,
Gula Pasir,02/01/22,
Gula Pasir,03/01/22,13195
Gula Pasir,04/01/22,13183
Gula Pasir,05/01/22,13184
Gula Pasir,06/01/22,13192
Gula Pasir,07/01/22,13160
Gula Pasir,08/01/22,
Gula Pasir,09/01/22,
Gula Pasir,10/01/22,13201
Gula Pasir,11/01/22,13399
Gula Pasir,12/01/22,13534
Gula Pasir,13/01/22,13598
Gula Pasir,14/01/22,13703
Gula Pasir,15/01/22,
Gula Pasir,16/01/22,
Gula Pasir,17/01/22,13805
Gula Pasir,18/01/22,13914
Gula Pasir,19/01/22,13925
Gula Pasir,20/01/22,13979
Gula Pasir,21/01/22,13953
Gula Pasir,22/01/22,
Gula Pasir,23/01/22,
Gula Pasir,24/01/22,13995
Gula Pasir,25/01/22,13988
Gula Pasir,26/01/22,13943
Gula Pasir,27/01/22,13995
Gula Pasir,28/01/22,14005
Gula Pasir,29/01/22,
Gula Pasir,30/01/22,
Gula Pasir,31/01/22,14007
Gula Pasir,01/02/22,
Gula Pasir,02/02/22,13984
Gula Pasir,03/02/22,13987
Gula Pasir,04/02/22,14018
Gula Pasir,05/02/22,
Gula Pasir,06/02/22,
Gula Pasir,07/02/22,14010
Gula Pasir,08/02/22,14032
Gula Pasir,09/02/22,14012
Gula Pasir,10/02/22,14040
Gula Pasir,11/02/22,14044
Gula Pasir,12/02/22,
Gula Pasir,13/02/22,
Gula Pasir,14/02/22,14040
Gula Pasir,15/02/22,14012
Gula Pasir,16/02/22,14060
Gula Pasir,17/02/22,14018
Gula Pasir,18/02/22,14052
Gula Pasir,19/02/22,
Gula Pasir,20/02/22,
Gula Pasir,21/02/22,14042
Gula Pasir,22/02/22,14046
Gula Pasir,23/02/22,14070
Gula Pasir,24/02/22,14081
Gula Pasir,25/02/22,14093
Gula Pasir,26/02/22,
Gula Pasir,27/02/22,
Gula Pasir,28/02/22,
Gula Pasir,01/03/22,14066
Gula Pasir,02/03/22,14093
Gula Pasir,03/03/22,
Gula Pasir,04/03/22,14103
Gula Pasir,05/03/22,
Gula Pasir,06/03/22,
Gula Pasir,07/03/22,
Gula Pasir,08/03/22,14112
Gula Pasir,09/03/22,14113
Gula Pasir,10/03/22,14129
Gula Pasir,11/03/22,14153
Gula Pasir,12/03/22,
Gula Pasir,13/03/22,
Gula Pasir,14/03/22,14183
Gula Pasir,15/03/22,14226
Gula Pasir,16/03/22,14223
Gula Pasir,17/03/22,14237
Gula Pasir,18/03/22,14292
Gula Pasir,19/03/22,
Gula Pasir,20/03/22,
Gula Pasir,21/03/22,14400
Gula Pasir,22/03/22,14435
Gula Pasir,23/03/22,14471
Gula Pasir,24/03/22,14480
Gula Pasir,25/03/22,14506
Gula Pasir,26/03/22,
Gula Pasir,27/03/22,
Gula Pasir,28/03/22,14550
Gula Pasir,29/03/22,14539
Gula Pasir,30/03/22,14560
Gula Pasir,31/03/22,14571
Gula Pasir,01/04/22,14583
Gula Pasir,02/04/22,
Gula Pasir,03/04/22,
Gula Pasir,04/04/22,14631
Gula Pasir,05/04/22,14649
Gula Pasir,06/04/22,14667
Gula Pasir,07/04/22,14650
Gula Pasir,08/04/22,14639
Gula Pasir,09/04/22,
Gula Pasir,10/04/22,
Gula Pasir,11/04/22,14693
Gula Pasir,12/04/22,14678
Gula Pasir,13/04/22,14716
Gula Pasir,14/04/22,14735
Gula Pasir,15/04/22,15250
Gula Pasir,16/04/22,
Gula Pasir,17/04/22,
Gula Pasir,18/04/22,14698
Gula Pasir,19/04/22,14660
Gula Pasir,20/04/22,14671
Gula Pasir,21/04/22,14670
Gula Pasir,22/04/22,14665
Gula Pasir,23/04/22,
Gula Pasir,24/04/22,
Gula Pasir,25/04/22,14694
Gula Pasir,26/04/22,14680
Gula Pasir,27/04/22,14685
Gula Pasir,28/04/22,14703
Gula Pasir,29/04/22,14640
Gula Pasir,30/04/22,14659
Gula Pasir,01/05/22,14662
Gula Pasir,02/05/22,
Gula Pasir,03/05/22,
Gula Pasir,04/05/22,14627
Gula Pasir,05/05/22,14682
Gula Pasir,06/05/22,14678
Gula Pasir,07/05/22,14710
Gula Pasir,08/05/22,14729
Gula Pasir,09/05/22,14729
Gula Pasir,10/05/22,14687
Gula Pasir,11/05/22,14692
Gula Pasir,12/05/22,14636
Gula Pasir,13/05/22,14703
Gula Pasir,14/05/22,
Gula Pasir,15/05/22,
Gula Pasir,16/05/22,
